time,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18
2002-10-16 12:00:00,3.68720501033977,3.387737184867478,4.70867937484615,4.500583318974799,3.7657725180318633,4.777980452911738,3.960069741984883,6.484398492316359,3.2759230130442383,3.5967124838174382,4.640704209276245,4.951189177147495,3.3582545722068384,3.3367720465669866,2.879886658776251,3.1823253491405006,4.4705863993587975,4.008960039106539
2002-11-16 00:00:00,3.42085702472163,3.113539913477907,4.3925958046220375,4.117961845194621,3.5398927961407103,4.515721857413112,3.682360800025471,6.249228505305093,3.0603354671362872,3.3130383021159933,4.319618312238394,4.629599679404044,3.1257557635747877,3.0687855902303616,2.699601349382791,2.971190453061246,4.24542827933728,3.82970181326275
2002-12-16 12:00:00,3.5703113475357804,3.2253670040038736,4.4637874557000545,4.182816881519974,3.714385109013627,4.7612806270929315,3.8587250849135892,6.562061425888943,3.2630796237262762,3.423951143827358,4.593905431315701,4.952406321016899,3.221048281684487,3.095915188641334,2.7764326146125025,3.0935088122974186,4.5379794850760735,4.142830121346226
2003-01-16 12:00:00,4.160932681432991,3.780099748189185,5.3212279119692845,4.936037368587653,4.755263191881626,6.156428114035372,4.473037660613567,7.795084550972522,3.8097593946952477,3.942051715180447,5.290868773029528,5.677002405535842,3.787485429952318,3.645281326061626,3.229096517815247,3.6744930550208377,5.547596341422877,5.0164867485599824
2003-02-15 00:00:00,2.9907611139101866,2.757465384277164,3.950044686805541,3.5490332299109038,3.4145565046676367,4.392864433730307,3.1895043709945354,5.767924802670863,2.7960151422338404,2.8366803580187354,3.8275480934888058,4.206118376579738,2.7496802393043507,2.5909308879887005,2.3024520427616,2.647119962847877,4.034919593410587,3.719644658335235
2003-03-16 12:00:00,2.5593449844066267,2.3645102026015645,3.4466006799195896,3.0835859395266807,2.9003781490017784,3.7329442735111353,2.7383592197799027,4.961632076729289,2.4011909892689127,2.448690060836028,3.246573203363056,3.582795890355181,2.3878076837009474,2.2567728638333713,2.0141887517206456,2.2554734633236535,3.380226215883696,3.0735924363557423
2003-04-16 00:00:00,2.5077642316583435,2.341923226242157,3.3373755491655284,3.032270230756125,2.7610490826582725,3.533469040890893,2.6930013589162125,4.738310773522636,2.369060317336393,2.4262798264964154,3.1817854127454113,3.489298256314267,2.38175694345819,2.2138518335501227,1.9906247670119699,2.1830077369317586,3.229433319945928,2.9287760064107244
2003-05-11 12:00:00,2.738778790552612,2.581957650992887,3.5709548493694614,3.336192108004684,3.000384958908045,3.8276173672067895,2.9557397222797075,5.02025266309922,2.6035860022245982,2.6833578721158675,3.4971845422951926,3.809534528478322,2.6390744274223423,2.449168208830109,2.215480069256977,2.3986893549513786,3.5261823940213333,3.1914074034234017
2003-07-16 12:00:00,1.9883913813801986,1.876628724916801,2.6487653454607005,2.4519359902371525,2.0869547932393675,2.664120786275059,2.148134801637909,3.6711536880836553,1.9031055853384262,1.9867753750529558,2.5421738455527083,2.789205172070099,1.957830423960461,1.8136631901925295,1.6481862429922114,1.7453211740073598,2.5045552414715693,2.255413579961786
2003-08-16 12:00:00,2.043276120784714,1.9510986725549848,2.7292793277883036,2.5388545959918973,2.1092397973623056,2.694283018732848,2.2099564053517016,3.69988251505407,1.9622028289595483,2.072982706345382,2.6259299056073653,2.889946547296246,2.052482034327326,1.8932900434824265,1.7324213464711913,1.7954170153428783,2.5378516240292184,2.3050153255109715
2003-09-16 00:00:00,2.0419817167971455,1.9522144742572305,2.7261081062901047,2.54011562396261,2.087400246439491,2.6610348260563637,2.206005598636456,3.668847306571522,1.9602981704487734,2.0824292523220396,2.6197865203530424,2.8825218696729995,2.0597586084587545,1.890400971278469,1.7366686657597121,1.7909791966404012,2.530401718001505,2.2922873510795583
