time,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18
2002-04-18 00:00:00,1.5350989225420781,2.1483226052509714,1.5832491295512743,4.335957608009899,5.345847059270243,8.34812776455932,5.740672628586623,11.733507575882085,2.735026017378119,5.906273833826466,6.8749923296281965,5.190617607438342,-1.349616855951384,5.8056231445725555,0.048213314555462426,5.900238684958914,12.302618445142247,5.506586769621433
2002-05-10 12:00:00,-1.7302873094605262,-0.8569238850358911,-1.1354585253357348,6.733119942621952,7.2105544675332345,8.421299491061596,8.061665900409407,7.984986239217491,4.603573050253693,7.925187007513952,7.625547308280175,1.5065904314844718,-1.5416981136596366,5.014482943865486,-0.0836250418399499,5.217534707698245,10.046024074422094,2.5992377697573654
2002-08-16 12:00:00,-11.497223788810679,-9.316930564107553,-10.25959099273184,-2.5465251560169686,-11.332456548745208,-15.954662387394249,-2.66202171947282,-10.70580051254747,-0.007357419950701641,-0.9001402005708412,-3.5215912427054037,-5.045895451977252,-1.4730789363940966,-3.625347667631074,-1.112648778984026,-5.3173030715023275,-9.339054339435958,-8.449815488025678
2002-09-16 00:00:00,-11.360664500128614,-8.738239991588195,-7.0810840865286435,-7.127060022378488,-14.24277682825875,-20.603963538042024,-5.439348411596317,-13.46527409204021,-3.2256133124085387,-4.355960960175976,-8.133943947267975,-8.64162334441924,-1.704175820140376,-4.886477422629668,-2.570615217087003,-8.075629458022865,-12.691256687656303,-13.532103198923096
2002-10-16 12:00:00,-10.664839244683066,-6.464405171926058,-4.996207574410793,-5.778827977097482,-10.602832031706875,-12.46682004308095,-3.898137389667454,-8.442316844535062,-3.166178350217841,-3.263559225603069,-4.188080176398512,-2.513591850575011,-0.7020939695080152,-4.635513583103116,-2.926454745989031,-8.274366017974355,-13.860275547796235,-11.949897771986947
2002-11-16 00:00:00,-8.2966648109944,-6.020741205096339,-3.102305880165105,-5.413997233624475,-5.366816832276876,-3.650703650384645,-2.8262700800649116,-0.7449411491639123,-2.736276739772166,-2.539423426314498,-0.5992976083048038,1.2392925811487012,0.28296102827475733,-2.937465758595661,-1.568258911832992,-5.6252762484079675,-10.72658593563733,-9.004944844995729
2002-12-16 12:00:00,-1.4150810224072365,-1.1145901654743313,0.6553142647430268,-5.610060273293925,-0.9469448199971687,1.795977648173813,-2.1478516271467454,4.220947725237994,-1.1675731721002187,-3.245875633944582,1.580329719785702,4.4184987749573414,-0.6583988224954095,-2.3647542907951506,-0.7112199334438558,-2.9576475231848405,-5.375313821237368,-4.244142634445699
2003-01-16 12:00:00,1.7767208171045634,-0.43736503653163067,1.1213320850825346,-7.94718086882779,2.000061289126141,4.532148098710769,-2.02176870907865,5.926922345657738,-0.4409450837173402,-2.8096372686045887,1.5579905968855592,3.9922961537907447,-2.7075613794149707,-0.15512573873026395,0.4622836047075753,1.3899451422416929,2.7729118053497848,2.2751598827569826
2003-02-15 00:00:00,3.4458440996509667,0.5935665912380487,5.611290475455423,-4.080424539324937,5.408246299684667,10.514636610379224,-1.8391954639409263,9.66441792405193,0.042775087743108293,0.8590115530241907,3.7783015296413205,6.88245191362362,1.1132639213232691,2.168331687065186,2.077813541734557,2.6027409344795993,6.315132296459475,6.0774516924146775
2003-03-16 12:00:00,4.196970691687506,3.63809220041289,10.37314030834344,-4.048695530109409,6.541417162501834,13.240991197774706,0.7011269014064244,17.201883213050408,0.9638220032765923,3.2246489968828036,5.974477686987156,8.000794950060673,2.1389629163653403,4.397885853548161,3.0017065267255982,4.100177691319909,9.161535136253557,7.29698075741614
