time,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18
2002-04-17 12:00:00,0.07749036538935353,-1.07062188079141,0.16213447366925832,6.825435379430534,4.49272975615419,6.938865373732998,5.326832438803485,13.620652606932525,4.488790726203553,5.678888992032679,8.307079766513974,4.074681905732578,-1.2534065255542284,3.539808406044981,-1.5987851050977202,3.908123792001466,12.228102214366556,5.294397184794194
2002-05-10 12:00:00,-3.6954142481688335,-1.0227043484156495,-0.9137320208139861,8.87970403757644,10.077579996895821,11.458330287606737,10.368718696288914,11.337260764702005,7.051151176537138,7.868718273374753,9.136954999494293,2.006461163147633,-0.975123662583162,3.2336406751734335,-1.4787683008737953,3.4193330146093937,11.698865759432929,5.953564297552849
2002-08-16 12:00:00,-15.670263719353347,-10.299336466476054,-10.420655385832971,0.395574163865178,-11.745862018971723,-20.70831816349451,-0.6599644883619462,-7.170104585879631,2.0589223234599796,-1.2323927655005387,-3.526602091333837,-5.0912089832406595,-1.2319248565262915,-6.335473665586356,-3.632561648418102,-7.349536078288301,-9.723869813578538,-4.805656359794193
2002-09-16 00:00:00,-15.168220250889787,-10.927411640601251,-8.624168301528858,-4.985057287990143,-16.629549851830674,-22.591111812175154,-5.128138248568364,-13.866880740554434,-1.3002813679764473,-3.1221189764059187,-6.271819596288706,-3.770496273390186,-1.6522851701073957,-6.757655362997426,-4.061760805115032,-9.627420523044089,-12.878301578672842,-8.874218263694992
2002-10-16 12:00:00,-15.69678430039115,-9.670312017374059,-5.3051015318790595,-4.127349316536205,-11.092869852196667,-11.522456142942612,-3.8083508487367546,-6.165554502964682,-0.43015064183936924,-3.1694170382347706,-4.199411360022736,-1.6804615482036025,-1.641307087904779,-6.840482965741719,-4.693705475407065,-9.951868230232034,-16.180884827954788,-11.428389971137726
2002-11-16 00:00:00,-12.536996143670093,-6.188891294682764,-0.9964824116605884,-2.9969460148666025,-4.539516421681471,-0.7409883211194942,-4.445347705164421,-0.6348880838838113,-2.227397200222013,-2.438518869838836,-0.7202648974016872,2.395291918546433,-1.0107979141900154,-5.820222467049264,-3.7654716016378256,-7.073721524935322,-12.317958812211035,-6.916283644971404
2002-12-16 12:00:00,-4.218299430527966,-2.4425480560963186,2.546278809963445,-2.7727718509347477,-1.7341128384086648,3.6635887945622927,-3.3515398175665876,7.05707563523209,-0.9595924182982298,-1.8520950386612582,3.08808420694947,5.8679417655182275,-0.6282538908356179,-4.470832242578921,-1.6828307783418914,-3.4754753834241225,-8.44141081362097,-2.009946281783711
2003-01-16 12:00:00,-0.5535154418865914,-0.8714962667990578,4.2115877260372105,-2.7778230618775854,-1.0043151873422138,4.939130249714781,-4.242366245723707,11.247377109029026,-0.78648586283445,-0.685488825930979,4.253327113010461,6.032072619298006,-0.29515368628044364,-1.8682508418025956,-1.1962628125161927,1.0786360645181756,-0.2045932537925886,5.057103150105078
2003-02-15 00:00:00,1.025623648460292,0.0767637850208943,5.043863366020855,-2.619680434976152,3.343707907003236,11.102566260661206,-3.465542031167656,12.183129990604622,0.5827680580712764,1.150816398038729,5.082230132499051,6.9656816852600665,0.5163447160619823,-0.534059492704845,-0.4961235254098591,1.3603719543144002,4.752252447906268,6.829729008691987
2003-03-16 12:00:00,6.668951724146814,3.606782515480757,11.513756923043143,-2.651059135345793,5.445143635014171,17.17535129310359,-3.7631613016633265,14.322238634427864,0.6168400582641349,3.1341099275583346,6.977949527592505,8.793040977067369,1.1271178631685526,2.3115140579290188,0.6909663204941393,3.004386203045061,9.07157241247906,7.53388792442388
